;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
362;31/08/2000;0,0850;JRS CAP PRÓPRIO;- ;1000;ITUB4
363;08/08/2000;0,9000;JRS CAP PRÓPRIO;- ;1000;ITUB4
364;31/07/2000;0,0850;JRS CAP PRÓPRIO;- ;1000;ITUB4
365;30/06/2000;0,0850;JRS CAP PRÓPRIO;- ;1000;ITUB4
366;31/05/2000;0,0850;JRS CAP PRÓPRIO;- ;1000;ITUB4
367;28/04/2000;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
368;31/03/2000;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
369;29/02/2000;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
370;31/01/2000;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
371;30/12/1999;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
372;27/12/1999;3,4800;JRS CAP PRÓPRIO;- ;1000;ITUB4
373;30/11/1999;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
374;29/10/1999;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
375;30/09/1999;0,0750;JRS CAP PRÓPRIO;- ;1000;ITUB4
376;31/08/1999;0,7500;JRS CAP PRÓPRIO;- ;1000;ITUB4
377;03/08/1999;7,7000;JRS CAP PRÓPRIO;- ;1000;ITUB4
378;30/07/1999;0,7500;JRS CAP PRÓPRIO;- ;1000;ITUB4
379;30/06/1999;0,7500;JRS CAP PRÓPRIO;- ;1000;ITUB4
380;31/05/1999;0,7500;JRS CAP PRÓPRIO;- ;1000;ITUB4
381;30/04/1999;0,7500;JRS CAP PRÓPRIO;- ;1000;ITUB4
382;31/03/1999;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
383;26/02/1999;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
384;29/01/1999;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
385;30/12/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
386;30/11/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
387;30/10/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
388;02/10/1998;15,3400;JRS CAP PRÓPRIO;- ;1000;ITUB4
389;30/09/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
390;31/08/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
391;03/08/1998;5,8200;JRS CAP PRÓPRIO;- ;1000;ITUB4
392;31/07/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
393;30/06/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
394;29/05/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
395;30/04/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
396;31/03/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
397;27/02/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
398;30/01/1998;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
399;30/12/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
400;22/12/1997;11,9400;JRS CAP PRÓPRIO;- ;1000;ITUB4
401;22/12/1997;6,0000;JRS CAP PRÓPRIO;- ;1000;ITUB4
402;28/11/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
403;31/10/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
404;30/09/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
405;29/08/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
406;05/08/1997;4,8100;JRS CAP PRÓPRIO;- ;1000;ITUB4
407;31/07/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
408;30/06/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
409;30/05/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
410;30/04/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
411;31/03/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
412;28/02/1997;0,6500;JRS CAP PRÓPRIO;- ;1000;ITUB4
413;17/02/1997;3,8500;DIVIDENDO;- ;1000;ITUB4
414;31/01/1997;0,5300;JRS CAP PRÓPRIO;- ;1000;ITUB4
415;30/12/1996;0,5300;JRS CAP PRÓPRIO;- ;1000;ITUB4
416;29/11/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
417;31/10/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
418;30/09/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
419;30/08/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
420;06/08/1996;3,2800;DIVIDENDO;- ;1000;ITUB4
421;31/07/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
422;28/06/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
423;31/05/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
424;30/04/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
425;29/03/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
426;29/02/1996;0,4500;DIVIDENDO;- ;1000;ITUB4
427;13/02/1996;3,3600;DIVIDENDO;- ;1000;ITUB4
428;31/01/1996;0,3600;DIVIDENDO;- ;1000;ITUB4
429;28/12/1995;0,3600;DIVIDENDO;- ;1000;ITUB4
430;;;;;;ITUB4
431;2023;0,992;;;;ITUB4
432;2022;1,018;;;;ITUB4
433;2021;0,909;;;;ITUB4
434;2020;1,304;;;;ITUB4
435;2019;2,805;;;;ITUB4
436;2018;3,183;;;;ITUB4
437;2017;1,499;;;;ITUB4
438;2016;1,705;;;;ITUB4
439;2015;1,579;;;;ITUB4
440;2014;1,029;;;;ITUB4
441;2013;1,028;;;;ITUB4
442;2012;1,183;;;;ITUB4
443;2011;1,084;;;;ITUB4
444;2010;0,990;;;;ITUB4
